,company_name,Series,Total_Likes,Total_Retweets,Series_Amount,Market,tweet_count,get_dayrange,get_dayiqr,likes_mean,retweets_mean,persontag_count_mean,hashtag_count_mean,text_length_mean,persontags_count_mean,hashtags_count_mean,links_count_mean,self_mention_mean,self_tweet_mean,likes_std,retweets_std,persontag_count_std,hashtag_count_std,text_length_std,persontags_count_std,hashtags_count_std,links_count_std,self_mention_std,self_tweet_std,is_Biotechnology,is_Software,is_Health Care,is_Enterprise Software,is_Clean Technology,is_Hardware + Software,is_Semiconductors,is_Curated Web,is_Mobile,is_Web Hosting,is_Series_A,is_Series_B,is_Series_C,is_Series_D,mean_neg,mean_pos,total_neg,total_pos,Total_Likes_scaled,Total_Retweets_scaled,tweet_count_scaled,get_dayrange_scaled,get_dayiqr_scaled,likes_mean_scaled,retweets_mean_scaled,persontag_count_mean_scaled,hashtag_count_mean_scaled,text_length_mean_scaled,persontags_count_mean_scaled,hashtags_count_mean_scaled,links_count_mean_scaled,self_mention_mean_scaled,self_tweet_mean_scaled,likes_std_scaled,retweets_std_scaled,persontag_count_std_scaled,hashtag_count_std_scaled,text_length_std_scaled,persontags_count_std_scaled,hashtags_count_std_scaled,links_count_std_scaled,self_mention_std_scaled,self_tweet_std_scaled,is_Biotechnology_scaled,is_Software_scaled,is_Health Care_scaled,is_Enterprise Software_scaled,is_Clean Technology_scaled,is_Hardware + Software_scaled,is_Semiconductors_scaled,is_Curated Web_scaled,is_Mobile_scaled,is_Web Hosting_scaled,is_Series_A_scaled,is_Series_B_scaled,is_Series_C_scaled,is_Series_D_scaled,mean_neg_scaled,mean_pos_scaled,total_neg_scaled,total_pos_scaled,Series_Amount_scaled
0,1stdibs,_Series_C,230,134,15000000,Semiconductors,213,13,7,1.86384976526,1.52112676056,0.957746478873,1.0985915493,130.516431925,0.934272300469,1.09389671362,0.840375586854,0.43661971831,0.145539906103,5.78019212124,7.00981620677,1.087275716,1.88205224381,38.451463677,1.0795697348,1.87601804529,0.458529077456,0.515762698639,0.353475085928,False,False,False,False,False,False,True,False,False,False,False,False,True,False,0.0382897457317,0.0688502558554,0.010989010989,0.0824175824176,5.62867195626059,14.5930672478602,9.00880384753133,2.8757157949211942,2.1332467926133707,0.2838308697105036,0.4495803269651257,0.535537605073656,0.4632371065829219,52.29854979230479,0.5166809009635672,0.455978751655192,0.7951266418387315,0.14020675619852618,0.0783662878627689,0.6246690049520098,0.979124576233255,0.5928153570151987,1.1888313335869471,1.599199954841288,0.586276303998713,1.2194938181153514,1.41186961090081,0.4494233520836957,0.25816684887682334,0.0,0.0,0.0,0.0,0.0,0.0,0.0070014867411994815,0.0,0.0,0.0,0.0,0.0,0.1627968221284579,0.0,0.044244211914113,0.08945483028323234,0.011451030707628627,0.11285585371830302,16.523560759066484
1,2tor,_Series_C,10,32,32500000,,162,98,42,0.0617283950617,0.197530864198,0.956790123457,0.574074074074,108.62345679,0.864197530864,0.574074074074,0.697530864198,0.185185185185,0.0,0.328583597325,0.648356797071,1.28705337997,0.648031472623,34.0115098224,1.26837389338,0.648031472623,0.486966859903,0.389652213494,0.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.0183642977393,0.0425638327722,0.0,0.0606060606061,2.433599469188712,7.391080248287793,8.31485086056644,5.344505481498597,3.9396892953260063,0.05414949308578421,0.15386929547313402,0.5352327403351979,0.3367620347775846,45.3715454910539,0.4942137933021296,0.33364375026889187,0.6651852725025559,0.10328266554008307,0.0,0.230955314079744,0.40761579436311335,0.6495531696137496,0.5274398728944367,1.5821925500609626,0.6395419307695323,0.534240339592591,1.6035667442655932,0.3497973016450708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1627968221284579,0.0,0.019675470769399628,0.049991526776155794,0.0,0.07628038627519272,17.296750647299966
2,365Scores,_Series_B,15,23,5500000,Apps,163,1,1,0.0920245398773,0.141104294479,0.58282208589,1.51533742331,181.895705521,0.552147239264,1.49079754601,0.914110429448,0.184049079755,0.0490797546012,0.348006952373,0.656188965307,0.822642166934,1.11308617916,43.445668283,0.771029248241,1.09074726995,0.302229840716,0.388718435719,0.216700310254,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.019701216988,0.0468359952723,0.00632911392405,0.00632911392405,2.820396694228137,6.237553374773848,8.33007396219216,0.7087956427446952,0.6990579539101223,0.07599262418733434,0.11744754244349297,0.39250850306533375,0.5205719451032653,67.5654852960376,0.3726653960185596,0.5093178903975575,0.8615396425630972,0.10296060091105813,0.03891316786801994,0.24029697446476075,0.41071624857546957,0.502611709264307,0.8117766036468579,1.6151216082811721,0.4798079127156136,0.8147099134309636,0.638502858849332,0.3490387252733944,0.17675328796320605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4376708394768284,0.0,0.0,0.02121465148320574,0.05591491101955964,0.00648083341952368,0.00648083341952368,15.520258650202699
3,36Kr,_Series_C,58,21,20000,Startups,173,83,43,1.31213872832,0.393063583815,0.364161849711,0.520231213873,149.664739884,0.28901734104,0.42774566474,0.630057803468,0.0231213872832,0.0,12.9361456169,2.76109987806,0.792617841977,1.00919951801,85.5697918237,0.68006981921,0.896851147877,0.518964193224,0.150725270849,0.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.0363639511363,0.0585894326568,0.0515463917526,0.0773195876289,4.181497086155244,5.9462370851319575,8.478257071553502,5.125005743392602,3.9649018370452556,0.27525777392313827,0.24945681949975607,0.27900506280726883,0.317748430673666,58.13159972831171,0.2304990789101224,0.27895704576398916,0.6031816683237679,0.021255128744794075,0.0,0.6489479272260357,0.7968692554284876,0.49103801778965667,0.7528724150712616,1.6875503585555218,0.4424337110028246,0.6978413048726902,1.8419811163552078,0.14408091637123174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1627968221284579,0.0,0.04171178661581764,0.07317234975784863,0.06265869700905352,0.10380330562550215,9.903487552536127
5,6sense,_Series_A,42,43,12000000,Invest Online,215,47,24,0.195348837209,0.241860465116,0.646511627907,0.497674418605,104.497674419,0.595348837209,0.451162790698,0.181395348837,0.102325581395,0.0,0.554486159528,1.06653262941,0.782802548841,1.16760966226,74.4572181257,0.748192054025,1.06612498019,0.386244689014,0.303783287929,0.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.0327869010184,0.0705234405094,0.0162162162162,0.113513513514,3.849539436388788,8.56214780472592,9.03311971910395,4.394521153012757,3.349018325164528,0.13348310261087679,0.1792781736560034,0.4206892571646131,0.3092961065962472,44.03036321780683,0.3919961278027999,0.28861411982937984,0.1788387059568295,0.07236106433391616,0.0,0.32191344985708237,0.5424918994158463,0.48718649335961667,0.8417869977755668,1.6746756759288284,0.470723098199342,0.8003225162996886,1.0006559157057202,0.2786446256568869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20678064084739164,0.0,0.0,0.0,0.037100306504361774,0.09222276423096273,0.017233818272616806,0.1754724532156247,16.300417207752275
6,AHAlife,_Series_B,20,46,10100000,Shopping,155,19,9,0.858064516129,0.864516129032,1.47741935484,0.206451612903,115.206451613,1.43225806452,0.18064516129,0.896774193548,0.0838709677419,0.0903225806452,6.11410834913,4.03246149466,1.45644775062,0.505768981111,29.270723988,1.43254996893,0.476335685164,0.397625967109,0.27809273212,0.287572507751,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.0221844738466,0.0795364502578,0.014598540146,0.160583941606,3.1022329285698547,8.849442630712595,8.206086947068272,3.303090762577687,2.3686787877248863,0.256854864405136,0.3740359749256917,0.6709003336358116,0.16525724374884013,47.48672545202932,0.6426837298231234,0.1477934099402211,0.845963688906669,0.06283804170365966,0.06006944515682262,0.6272343934349158,0.8810911005656814,0.6917534433724496,0.42788064556507904,1.5599313281200407,0.6803024164500011,0.4104292990212538,1.0587342175503456,0.25678346010280695,0.2211849077476304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4376708394768284,0.0,0.0,0.024113908577987335,0.10770059364597653,0.015420345180583227,0.29879284071625806,16.12804598181149
8,AbilTo,_Series_B,17,52,6000000,VoIP,178,408,159,0.0955056179775,0.348314606742,0.679775280899,0.275280898876,88.9887640449,0.668539325843,0.26404494382,0.320224719101,0.106741573034,0.0168539325843,0.407392178342,1.16056798481,1.21837900788,0.635624324764,52.1186162089,1.21535333549,0.631516369164,0.467878919892,0.309655450154,0.129087151445,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.016549350708,0.0267529827702,0.0,0.0487804878049,2.942353128389731,9.391904186681755,8.549741512936007,7.339098505199085,5.403722077264233,0.07833350466333515,0.23097134631258417,0.43468150630862123,0.20642794292555267,38.87005560446269,0.42271056804485097,0.19905807441317339,0.31261632479012,0.07446853824670753,0.01551611080414369,0.2668662771604822,0.5661339485078416,0.6309792425371482,0.519031584388443,1.6371028160760002,0.625333345493475,0.5227550000928373,1.4728924675189834,0.2836031800631211,0.11378375527217499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4376708394768284,0.0,0.0,0.017609961111552077,0.029587087408937465,0.0,0.058671409343929434,15.60727002719233
9,Abiquo,_Series_A,11,6,2050000,-,167,225,85,0.0658682634731,0.0359281437126,1.01796407186,0.461077844311,94.4730538922,1.01796407186,0.449101796407,0.413173652695,0.299401197605,0.125748502994,0.293251907643,0.394116605106,1.25378008627,1.01047825367,35.9487276064,1.25378008627,0.991886863415,0.505934766285,0.459373198675,0.33256289773,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.0202092792651,0.071926534093,0.0,0.131578947368,2.5232627700661667,2.8983055397877777,8.390214399390892,6.482925155339395,4.70612865248592,0.057297761128929495,0.034196637364560446,0.5542367977273653,0.29491775121111696,40.717576243542744,0.541692250108991,0.2877793953851791,0.4008691610484935,0.12652224491137273,0.07281755928926645,0.21305345768563552,0.2896726741117196,0.6406677708885709,0.7536118376041687,1.5899996114685988,0.6356854675053378,0.7561669520729084,1.7418717654785458,0.4055505051063211,0.24684377735929233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20678064084739164,0.0,0.0,0.0,0.021803544546496932,0.09456894108995705,0.0,0.21834782235737815,14.53335035111459
10,Achievers,_Series_A,4,0,4700000,Technology,153,422,168,0.0261437908497,0.0,0.241830065359,0.0130718954248,100.68627451,0.235294117647,0.0,0.352941176471,0.0,0.0,0.160086835741,0.0,0.459206177046,0.113955676089,35.4882246201,0.455445211367,0.0,0.479454023855,0.0,0.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.0625744047619,0.0336884469697,0.125,0.0,1.6254702886974002,0.0,8.174276155052835,7.388661816796754,5.465723547047444,0.02469934903343561,0.0,0.20091563417079425,0.012871000869816643,42.78014075127519,0.19493825181893648,0.0,0.34379398590089644,0.0,0.0,0.1330024923378196,0.0,0.33748197224469156,0.10918087691693644,1.5882016935676535,0.33416475851410143,0.0,1.5511399261173888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20678064084739164,0.0,0.0,0.0,0.0793568913153241,0.03825135760294956,0.20213421945177998,0.0,15.363073066680286
11,Achievers,_Series_C,16,67,24500000,Technology,209,3,2,0.0765550239234,0.401913875598,0.44976076555,0.377990430622,111.248803828,0.392344497608,0.377990430622,0.33971291866,0.00478468899522,0.00956937799043,0.408886384076,1.46471189483,1.09571386995,0.963613880891,30.0599610875,1.05116179131,0.963613880891,0.484769883826,0.0691714463866,0.0975877623756,False,False,False,False,False,False,False,False,False,False,False,False,True,False,,,,,2.8831473628180557,10.600518085774999,8.959606927721369,1.449833810867266,1.1135101398903946,0.06517936258278487,0.2529179333839147,0.3269053014010676,0.25885950443494316,46.21865522531016,0.29200219461946036,0.25710498428569845,0.33120315940591394,0.00470065113006335,0.00912676733089454,0.2674986472292845,0.6311144875548897,0.5953870466928725,0.7262682421285613,1.563997567204141,0.5775744741215119,0.7390327206597018,1.588100004687248,0.06771359744939529,0.08858424607797388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1627968221284579,0.0,,,,,17.014183675514957
