,company_name,Series,Total_Likes,Total_Retweets,Series_Amount,Market,tweet_count,get_dayrange,get_dayiqr,likes_mean,retweets_mean,persontag_count_mean,hashtag_count_mean,text_length_mean,persontags_count_mean,hashtags_count_mean,links_count_mean,self_mention_mean,self_tweet_mean,likes_std,retweets_std,persontag_count_std,hashtag_count_std,text_length_std,persontags_count_std,hashtags_count_std,links_count_std,self_mention_std,self_tweet_std,is_Biotechnology,is_Software,is_Health Care,is_Enterprise Software,is_Clean Technology,is_Hardware + Software,is_Semiconductors,is_Curated Web,is_Mobile,is_Web Hosting,is_Series_A,is_Series_B,is_Series_C,is_Series_D,mean_neg,mean_pos,total_neg,total_pos,Total_Likes_scaled,Total_Retweets_scaled,tweet_count_scaled,get_dayrange_scaled,get_dayiqr_scaled,likes_mean_scaled,retweets_mean_scaled,persontag_count_mean_scaled,hashtag_count_mean_scaled,text_length_mean_scaled,persontags_count_mean_scaled,hashtags_count_mean_scaled,links_count_mean_scaled,self_mention_mean_scaled,self_tweet_mean_scaled,likes_std_scaled,retweets_std_scaled,persontag_count_std_scaled,hashtag_count_std_scaled,text_length_std_scaled,persontags_count_std_scaled,hashtags_count_std_scaled,links_count_std_scaled,self_mention_std_scaled,self_tweet_std_scaled,is_Biotechnology_scaled,is_Software_scaled,is_Health Care_scaled,is_Enterprise Software_scaled,is_Clean Technology_scaled,is_Hardware + Software_scaled,is_Semiconductors_scaled,is_Curated Web_scaled,is_Mobile_scaled,is_Web Hosting_scaled,is_Series_A_scaled,is_Series_B_scaled,is_Series_C_scaled,is_Series_D_scaled,mean_neg_scaled,mean_pos_scaled,total_neg_scaled,total_pos_scaled,Series_Amount_scaled
250,Datadog,_Series_A,47,77,6200000,Online Dating,197,213,87,0.23857868,0.487309645,0.852791878,0.543147208,106.7411168,0.83248731,0.532994924,0.558375635,0.269035533,0.055837563,0.741574449,1.74849538,1.153368988,0.798222671,46.0859776,1.128191801,0.792295596,0.50799064,0.444588303,0.230192763,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.0551589,0.060140556,0.038461538,0.084615385,3.947477068568225,11.318606005012104,11.079775219957273,6.261673043465479,4.657824055378787,0.15070808126054222,0.2811248933652404,0.49102545775084694,0.3224823352521208,42.36887548468122,0.47398711591248527,0.31601660028968387,0.5287962707057936,0.11978584812537733,0.04239926565395337,0.3753026100606564,0.6783277377920612,0.597026834233973,0.6217687511360569,1.574305370295021,0.5858265943761763,0.6267783763662023,1.8614517363052627,0.37767509255955256,0.18061266731784165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2106572423632038,0.0,0.0,0.0,0.06798583035922899,0.07555902027937682,0.04447182992448577,0.11685795464415062,15.64005985001532
251,Datadog,_Series_B,75,135,15000000,Online Dating,186,120,42,0.451612903,0.779569892,0.602150538,0.349462366,115.0806452,0.559139785,0.344086022,0.543010753,0.075268817,0.005376344,1.120001245,1.339548866,0.859160935,0.826209012,57.75258461,0.811569925,0.825205935,0.5410496,0.264536684,0.073323558,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.043613033,0.062962089,0.02919708,0.051094891,4.4263410058828105,14.644201257792192,10.864505159661404,5.503291108652058,3.8880294191168816,0.20842003426848127,0.35432749593909724,0.39533874188215573,0.24333631623772256,44.8622649006651,0.37026738756632194,0.2391572124551385,0.5149081345516214,0.05761163011823068,0.005227100476067729,0.44870179505979974,0.6052272107794276,0.5055174109378728,0.6391149317437081,1.5981553569334916,0.48559205740973194,0.6477847070569124,2.1493813583451433,0.23869106680538027,0.0674709373367299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4293003506997334,0.0,0.0,0.05142952128879998,0.07996787673714144,0.032590802851961455,0.06200245059772421,16.523560759066484
252,Datalogix,_Series_C,92,71,45000000,,162,62,33,0.567901235,0.50617284,0.537037037,0.851851852,131.4135802,0.530864198,0.839506173,0.845679012,0.061728395,0.00617284,1.056635603,1.42840272,1.120885236,1.300846462,42.59438114,1.115519206,1.289776235,0.395172541,0.241407828,0.07856742,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.021341077,0.03766536,0.0,0.035460993,4.637399265071169,10.89583858169386,10.359695620772488,4.664492687075875,3.6376918859939757,0.22680513466017815,0.28709858722541914,0.36600283934904093,0.4082520121584696,49.617347305436866,0.3575977634044046,0.40045896502282874,0.7830611233440957,0.04943882663374493,0.005976694130450806,0.4387502607419998,0.623042593337881,0.5879789598598845,0.9049626525687445,1.5652825621669926,0.582309443641437,0.9174974519556632,1.0936627235272685,0.21962612309550686,0.07188412570672509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16523094902226254,0.0,0.023123310203751003,0.04341929172130663,0.0,0.040536444550085315,17.622173047734595
253,Datameer,_Series_B,62,75,9300000,SEO,188,310,204,0.441489362,0.39893617,0.515957447,0.808510638,114.0478723,0.5,0.803191489,0.531914894,0.175531915,0.143617021,1.809594724,0.984043245,1.238750724,1.154174898,39.12741897,1.230190629,1.155591117,0.510889497,0.38143724,0.351637426,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.017731054,0.052404322,0.0,0.067567568,4.230583378267851,11.179976914263245,10.904336898654607,6.772208432920684,5.579399106091394,0.2064921887996918,0.2500192882827457,0.3560293072731131,0.3983459855166656,44.55603262803695,0.34326586708810664,0.3922990240763042,0.5048589092213811,0.09922924945680475,0.07568073783441029,0.5221741299231788,0.5193212197214779,0.6197498594341395,0.8279408373985409,1.5551315261379606,0.6128892512428751,0.844215391147488,1.8854339456078315,0.33071009282493075,0.2473480704312841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4293003506997334,0.0,0.0,0.01895167562226871,0.06391149527055401,0.0,0.08735470482399423,16.045524958123483
254,Datameer,_Series_C,46,137,6000000,SEO,186,34,17,0.413978495,1.02688172,1.252688172,0.817204301,121.3225806,1.215053763,0.817204301,0.865591398,0.26344086,0.166666667,2.556521767,4.517153846,1.817517844,1.069945556,31.55027264,1.82682393,1.069945556,0.400268727,0.441688394,0.373683877,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.024222511,0.05851554,0.006024096,0.078313253,3.9255909108115126,14.741495674329697,10.864505159661404,3.9349179074803207,2.9648863881081016,0.20093399109714802,0.39410925188890006,0.603923771851124,0.4003793120742668,46.69853397715701,0.5789604919038385,0.3954958483464052,0.8003306031614458,0.1188612848657866,0.08073096927243596,0.563647647164367,0.9009613098643412,0.7424542196168927,0.781781927708821,1.527287845707209,0.7370422743662676,0.7956153471605573,1.1220765538732838,0.3755573674875182,0.257983142817853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16523094902226254,0.0,0.02653300449809108,0.0730593036356407,0.0061614535492906,0.10554278799890301,15.60727002719233
255,Datameer,_Series_D,160,143,19000000,SEO,167,45,23,0.958083832,0.964071856,1.047904192,0.74251497,124.2694611,1.005988024,0.724550898,0.796407186,0.28742515,0.161676647,1.314210072,2.056116985,1.334475138,0.950358663,36.60262633,1.333068776,0.954789264,0.432684561,0.453922614,0.369261152,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.017784228,0.052202666,0.0,0.034965035,5.213363023299756,15.028281647180714,10.46924019424944,4.271143361712657,3.268292681153024,0.2589407086809893,0.3853455426982168,0.5509840508452748,0.38209781642668433,47.557079358069295,0.5261723701933152,0.3731484268561169,0.7401430515040752,0.12261551943971148,0.07972573481487236,0.47500668718298733,0.7212822466896829,0.6435515428152475,0.7135783676131128,1.5468333469177404,0.6381294954191687,0.7278078121184034,1.3156947506206895,0.38446704134180626,0.2558819786766007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06047404282810704,0.019012323989938427,0.06361633912367444,0.0,0.0398941278222953,16.759949537130716
256,Dayima,_Series_A,19,15,1000000,Enterprise Software,179,32,17,0.106145251,0.083798883,0.379888268,0.033519553,83.29608939,0.379888268,0.033519553,0.016759777,0.0,0.0,0.389347194,0.333040275,0.861692865,0.234627157,37.82821217,0.861692865,0.234627157,0.1287302,0.0,0.0,False,False,False,True,False,False,False,False,False,False,True,False,False,False,0.070105115,0.085585974,0.057142857,0.062857143,3.0412753121160288,4.9599986817762876,10.722534656844905,3.863200308684636,2.9648863881081016,0.08502557587633543,0.07476480619139904,0.2852148055322212,0.032198397308582566,35.0736318056615,0.28188811644051426,0.03217312809558238,0.016727647157934098,0.0,0.0,0.2590095459061561,0.2550359678635461,0.506407976741453,0.21517004723081104,1.5509667407690617,0.5033847821474629,0.21624604045096912,0.1795931433364726,0.0,0.0,0.0,0.0,0.0,0.017185467112236938,0.0,0.0,0.0,0.0,0.0,0.0,0.2106572423632038,0.0,0.0,0.0,0.09152769659890019,0.11864474248006933,0.07096996883999503,0.07980231875657079,13.815510557964274
257,Dayima,_Series_B,57,22,10000000,Enterprise Software,165,24,13,0.345454545,0.133333333,0.16969697,0.042424242,92.63030303,0.145454545,0.042424242,0.054545455,0.0,0.0,0.947747943,0.406251954,0.476576235,0.230363317,30.87883959,0.458717,0.230363317,0.227782134,0.0,0.0,False,False,False,True,False,False,False,False,False,False,False,True,False,False,0.066096254,0.073051428,0.037037037,0.074074074,4.144412349593767,6.094372615691593,10.425718869948117,3.527986645057257,2.7010854379698737,0.18475493328386197,0.11171982431140609,0.14766192997250235,0.0403285747384679,38.03345236566719,0.1282946765219502,0.040288777853012395,0.05421024008290888,0.0,0.0,0.4197249141415474,0.2959738789291435,0.3421618568472851,0.21156627008698956,1.524330972540383,0.33155365477819915,0.21260670339953908,0.41088549907434707,0.0,0.0,0.0,0.0,0.0,0.017185467112236938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4293003506997334,0.0,0.0,0.08496884928949763,0.09646657287795839,0.04259290540648869,0.09820466541826663,16.11809565095832
258,Dayima,_Series_C,103,20,30000000,Enterprise Software,168,28,14,1.839285714,0.19047619,0.363095238,0.113095238,84.92261905,0.333333333,0.101190476,0.053571429,0.005952381,0.0,13.21373372,1.126450527,0.669485415,0.784777288,36.87135705,0.653563852,0.722933818,0.225843159,0.077151675,0.0,False,False,False,True,False,False,False,False,False,False,False,False,True,False,0.061357515,0.086256127,0.011976048,0.083832335,4.754465480002148,5.7949373031232225,10.490855689644444,3.706539604460946,2.7733904603560124,0.2788534616407197,0.14901211178005433,0.2756120924592243,0.09927637678011088,35.59519884074759,0.255365057066681,0.08978830883457231,0.05324795468215618,0.005819549524130347,0.0,0.6484495830046111,0.5569212131391424,0.4324134950186086,0.6133578320397067,1.5477575300521063,0.42355176934570904,0.5815299416787625,0.4053498040902993,0.07471676182962453,0.0,0.0,0.0,0.0,0.017185467112236938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16523094902226254,0.0,0.07744987544680956,0.1198854336746302,0.012525970164319198,0.11542509519592485,17.216707939626428
259,Daylife,_Series_C,14,0,4000000,Home Owners,180,23,12,0.077777778,0.0,0.711111111,0.088888889,108.05,0.7,0.083333333,0.766666667,0.122222222,0.15,0.288621373,0.0,1.111086282,0.339057005,33.80196599,1.108121366,0.332167421,0.570210194,0.34504563,0.358067438,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.020682405,0.052263522,0.022222222,0.177777778,2.7452301652311912,0.0,10.743066142145304,3.4791370287538,2.623517153798492,0.06590593563286366,0.0,0.43998212919490287,0.08013585831602754,42.76339233172784,0.4275609484004623,0.0754529454159123,0.7141065969955674,0.08062223776342686,0.07718736927002866,0.21056147488470187,0.0,0.5852036597315317,0.3004558644616139,1.5365459970181201,0.5802396054528239,0.2970120827324789,2.431070760931518,0.30280374043636743,0.25049190415035133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16523094902226254,0.0,0.02235391680844199,0.06370536719194371,0.02415838805846586,0.35410024495635745,15.201804919084164
260,DealsAndYou,_Series_B,4,12,17000000,Curated Web,197,48,22,0.020304569,0.060913706,0.944162437,0.705583756,106.1725888,0.92893401,0.644670051,0.228426396,0.258883249,0.14213198,0.173775332,0.399419448,1.088871787,1.375670259,39.80065967,1.094991092,1.342262223,0.420888347,0.43913734,0.350075098,False,False,False,False,False,False,False,True,False,False,False,True,False,False,0.019897385,0.068161822,0.0,0.041666667,1.622521901834991,4.378873466143969,11.079775219957273,4.349607384285634,3.2233102879429736,0.019411841209614995,0.05600892347719881,0.5204292795935063,0.37233128682388716,42.19713107683476,0.5040658750324037,0.35133398790175224,0.22291736745479246,0.11808468646015899,0.075317334958497,0.14226722063196717,0.2923211484160652,0.5788309434979308,0.9427430049967999,1.5572077934687136,0.5765352491791549,0.945277121535633,1.242594296039021,0.37369138162931975,0.2465788699466919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010820479696598299,0.0,0.0,0.0,0.4293003506997334,0.0,0.0,0.021441769345815792,0.08832532545049432,0.0,0.04877045196814265,16.64872390202049
261,Decide,_Series_A,5,38,2500000,-,212,0,0,0.023584906,0.179245283,0.226415094,0.183962264,102.6839623,0.198113208,0.174528302,0.221698113,0.0,0.0,0.152111138,0.732420124,0.492272395,0.445224645,31.14054865,0.465284122,0.438342704,0.427603199,0.0,0.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.044923569,0.083616065,0.029411765,0.029411765,1.8079856796850922,8.05609471428673,11.359354711564766,0.0,0.0,0.022387419918926215,0.14208771850691837,0.18887774790724549,0.14987512194581867,41.138097258951966,0.1676134195044389,0.14303641415781962,0.2164964359384035,0.0,0.0,0.12744358288048063,0.439030482322177,0.35023518574099644,0.3818403410846148,1.5254949671658684,0.3349918416413321,0.37998610124354815,1.2838253002814766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2106572423632038,0.0,0.0,0.0,0.053240931714920656,0.11503071589055612,0.032857200880382374,0.032857200880382374,14.73180128983843
262,Decide,_Series_B,18,37,6000000,-,220,0,0,0.35,0.927272727,0.190909091,0.254545455,98.86363636,0.172727273,0.25,0.177272727,0.0,0.0,3.134758735,11.32920346,0.487195957,0.595820506,29.8446441,0.475117691,0.593918956,0.405928462,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.062707372,0.072871572,0.088235294,0.088235294,2.9884281869398786,7.949974625019796,11.502482589322616,0.0,0.0,0.18594441970905487,0.3798289488562911,0.1634827157686677,0.19342073690673417,39.96784672166912,0.14906525337437657,0.1898327162847773,0.17389320578248474,0.0,0.0,0.5833655398693358,1.0373714894396335,0.34763981082833195,0.4893988108703087,1.5195810650942818,0.34009135444119654,0.4935580758007289,1.1542606089455005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4293003506997334,0.0,0.0,0.07956625836974358,0.09616216646707966,0.12358312684262801,0.12358312684262801,15.60727002719233
263,Decisyon,_Series_A,36,84,15000000,Semiconductors,211,0,0,0.170616114,0.464454976,0.265402844,0.298578199,101.7109005,0.18957346,0.279620853,0.246445498,0.0,0.0,0.723278975,1.458119161,0.598161631,0.610189563,41.96037615,0.518317156,0.60357021,0.46385976,0.0,0.0,False,False,False,False,False,False,True,False,False,False,True,False,False,False,0.036909787,0.048857457,0.024390244,0.109756098,3.6772236397197755,11.787296155241476,11.341182451426736,0.0,0.0,0.12116077402085416,0.27359137795669236,0.21530563219077592,0.21768525928352495,40.84108995547476,0.16145542848673763,0.206337490379202,0.24007362387005177,0.0,0.0,0.37070769888822064,0.6287345457518534,0.40118551472993824,0.4992286286614741,1.5635222424993735,0.3618250880102914,0.5003220443482941,1.5243600670031943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009547481562854952,0.0,0.0,0.0,0.2106572423632038,0.0,0.0,0.0,0.04242599799903091,0.058781308449372696,0.026733706633571466,0.16718665130028765,16.523560759066484
264,Decisyon,_Series_B,181,99,22000000,Semiconductors,191,0,0,2.020942408,1.696335079,0.246073298,0.240837696,102.7382199,0.214659686,0.235602094,0.19895288,0.0,0.0,7.954448021,10.38125523,0.540148883,0.593479774,36.18715322,0.51400877,0.582182399,0.400261695,0.0,0.0,False,False,False,False,False,False,True,False,False,False,False,True,False,False,0.050192092,0.075886466,0.121212121,0.181818182,5.342467203707512,12.717190974429265,10.963497559267918,0.0,0.0,0.2803107323358373,0.4540480399420342,0.20238595800095888,0.18543595612025257,41.15463723539834,0.179317448256276,0.181452951376572,0.19472954020283903,0.0,0.0,0.6364335633135821,1.0275845547797002,0.37400177306326626,0.4877907858894128,1.5453840135567143,0.3597050197507995,0.4852907094518064,1.122036979681077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009547481562854952,0.0,0.0,0.0,0.0,0.4293003506997334,0.0,0.0,0.06069655280533353,0.10131554625024927,0.19311525035431135,0.36799950102132617,16.90655301132259
265,Deliveroo,_Series_A,74,111,4600000,Biotechnology,200,122,52,0.37,0.9,1.925,0.42,105.915,1.905,0.41,0.17,0.105,0.16,0.725071475,5.406119741,1.291399848,0.915308115,36.90375606,1.293965507,0.903316057,0.389691284,0.307322691,0.367526022,True,False,False,False,False,False,False,False,False,False,True,False,False,False,0.033739739,0.066618745,0.030769231,0.107692308,4.412507609527733,13.400986789908888,11.13692821632206,5.524758709001447,4.111789329142355,0.19097036259298492,0.3755425724065178,0.7305883190860272,0.27521939083444236,42.11924036369533,0.7026523354553152,0.2688955450774516,0.16688380149561524,0.0730373717061104,0.07937764026921057,0.3711633039966068,0.9338143353779071,0.6330481125281571,0.692951210286603,1.5478682604667862,0.6287632041647353,0.696516649846498,1.0636906797559158,0.27318500012972124,0.25505327249652865,0.01400297353637978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2106572423632038,0.0,0.0,0.0,0.038317070696808085,0.08581329695919374,0.03455129321157029,0.16272396843405357,15.341566861459324
266,Descomplica,_Series_A,9,30,1500000,Computer Vision,168,16,8,0.053571429,0.178571429,0.464285714,0.202380952,98.04761905,0.452380952,0.19047619,0.482142857,0.178571429,0.172619048,0.225843159,0.539698614,0.749393824,0.670682232,39.55558653,0.748727654,0.665239419,0.512983691,0.384138021,0.379047401,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.03288713,0.049992824,0.005952381,0.005952381,2.3294283159092646,7.153998958308317,10.490855689644444,3.070919780007151,2.2401100333097705,0.04770645103882246,0.1416662631705139,0.33051036023594754,0.16184153909829105,39.71640863078217,0.3200536136175286,0.15354230331350965,0.45957306663206715,0.10010598975149444,0.08187229223114655,0.17522420356907767,0.36127605553806136,0.46483656947094165,0.5398531476634263,1.556458226126439,0.4620625062595831,0.5428291388503145,1.9029067171448943,0.3327559374547792,0.26050997669255427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2106572423632038,0.0,0.0,0.0,0.03722790360228812,0.06040943994225463,0.0060864667991515015,0.0060864667991515015,14.22097566607244
267,Descomplica,_Series_B,142,81,5000000,Computer Vision,224,9,5,2.107142857,2.392857143,0.419642857,0.15625,83.1875,0.357142857,0.147321429,0.120535714,0.178571429,0.138392857,8.718165297,14.00855417,0.630159676,0.471288902,35.0190291,0.611652805,0.434696909,0.32631614,0.383850814,0.346085226,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.057559285,0.088230798,0.080357143,0.183035714,5.088666989965689,11.589448893707049,11.572597587186337,2.4580017670789385,1.8202096527778429,0.2808746769702125,0.48388084712429225,0.3071443628812102,0.13098949361068238,35.0387200034649,0.26913949916659774,0.12426992010539956,0.11893998017250938,0.10010598975149444,0.07437995772618795,0.639216813635397,1.0587802399790218,0.41547971029322606,0.401081776183975,1.541169950255639,0.4053688921299957,0.37721525063335376,0.7583495762887587,0.33253854045668585,0.24460493705875053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4293003506997334,0.0,0.0,0.07160166651971225,0.12357466982180022,0.10915862906065397,0.37225804274674945,15.424948470398375
268,DeviantArt,_Series_A,1,1,3500000,Graphics,179,168,52,0.005586592,0.005586592,0.05027933,0.005586592,73.13407821,0.033519553,0.005586592,0.162011173,0.0,0.0,0.074743509,0.074743509,0.285880132,0.074743509,35.33219417,0.209317815,0.074743509,0.384398523,0.0,0.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.025936004,0.039934737,0.022222222,0.022222222,0.6955665781947524,0.7945940771757359,10.722534656844905,5.944728796915958,4.111789329142355,0.005517198781536592,0.0055424137068704055,0.048141923361406394,0.005548722840708897,31.753930748899375,0.032514689442521096,0.0055479818188472,0.15917264670096049,0.0,0.0,0.06828698836765165,0.06991819512531351,0.23103426222902737,0.07259213308818922,1.542320454603891,0.17789260535892723,0.07271545389816758,1.0353194033767696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2106572423632038,0.0,0.0,0.0,0.028594896313221617,0.04643535108350048,0.02415838805846586,0.02415838805846586,15.068273526459642
269,DeviantArt,_Series_B,44,21,10000000,Graphics,205,0,0,0.282926829,0.243902439,0.629268293,0.224390244,125.2829268,0.614634146,0.224390244,0.946341463,0.014634146,0.004878049,1.239841554,1.580836336,0.663562837,0.809496481,34.06219731,0.658861531,0.809496481,0.345912803,0.120377217,0.06984303,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.021185408,0.046012963,0.010638298,0.026595745,3.880400439255655,5.946746598925851,11.230781355706803,0.0,0.0,0.1663885499384502,0.17954388940497346,0.4069426065550865,0.17556635574585017,47.85114413328986,0.39393996766095596,0.1747571470771092,0.8699339764869348,0.013850671414806792,0.004754955260685364,0.46560993200692935,0.6509523780399784,0.4299063467865539,0.6287823051848463,1.5375557342796877,0.42579432700641706,0.6377936371643155,0.8450614998339959,0.1145947154914191,0.06451359591914067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4293003506997334,0.0,0.0,0.02294113876067125,0.05475965712473643,0.011070968182878841,0.029395668993392847,16.11809565095832
270,Digg,_Series_C,4,0,28700000,,206,0,0,0.019417476,0.0,0.184466019,0.009708738,101.2524272,0.17961165,0.009708738,0.752427184,0.019417476,0.019417476,0.138323236,0.0,0.436115286,0.09829231,28.52870816,0.432544197,0.09829231,0.432653674,0.138323236,0.138323236,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.021188232,0.031392099,0.0,0.023809524,1.622521901834991,0.0,11.249347075800157,0.0,0.0,0.018599758985597507,0.0,0.15873025885580888,0.009594901931456934,40.70090094140634,0.15416808845434152,0.009592681953436762,0.7016049025960011,0.018056362820781085,0.017570177613822437,0.11763850311979042,0.0,0.32066830640089367,0.09462073135965245,1.5131647066513692,0.317584745545644,0.09483002750152826,1.3154992729305675,0.13076453726563417,0.11881334047109982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16523094902226254,0.0,0.022944441695391418,0.03533421931377098,0.0,0.026039887517032952,17.17240768072985
271,Digg,_Series_D,0,26,5000000,,211,0,0,0.0,0.123222749,0.796208531,0.369668246,106.3791469,0.763033175,0.369668246,0.663507109,0.033175355,0.0,0.0,0.395186566,0.976478042,0.913303467,49.41436403,0.961525719,0.913303467,0.483582882,0.179520161,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.029682145,0.03891339,0.008064516,0.016129032,0.0,6.64840051316489,11.341182451426736,0.0,0.0,0.0,0.10455285280353621,0.4714951876832178,0.25287985876364155,42.25955631417259,0.4504519417405299,0.25112263807399227,0.6229973366694861,0.029348868179726997,0.0,0.0,0.29004160741182666,0.5447523247912144,0.6917623257095995,1.5819834818262406,0.5365006843831144,0.7026378128061408,1.668681636533796,0.1670733180305035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06047404282810704,0.033193300822449257,0.04507186095760666,0.008311770878750596,0.017135530405427517,15.424948470398375
272,Dimdim,_Series_B,1,0,6000000,Cloud Data Services,218,63,34,0.004587156,0.0,0.380733945,0.004587156,90.19724771,0.371559633,0.004587156,0.229357798,0.004587156,0.0,0.067728546,0.0,0.540519815,0.067728546,35.54658904,0.53840381,0.067728546,0.421387384,0.067728546,0.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.067880214,0.077960805,0.052631579,0.105263158,0.6955665781947524,0.0,11.46706863229476,4.684372927730647,3.6685366666580896,0.004540285551340483,0.0,0.2856929185275924,0.004561595219613319,37.269528892148195,0.27726526853524397,0.0045610946341477525,0.22380558337840234,0.004507961638166271,0.0,0.062386504245526116,0.0,0.3741810477242904,0.06595498153678893,1.5430992020488334,0.3715755967870498,0.06605681579409589,1.2456242984755805,0.065841729401268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4293003506997334,0.0,0.0,0.08786485984951736,0.10492443079066514,0.06424462948432251,0.15755023304524604,15.60727002719233
273,Disqus,_Series_B,6,0,500000,,214,189,59,0.028037383,0.0,0.275700935,0.037383178,90.53271028,0.271028037,0.037383178,0.313084112,0.009345794,0.0,0.165466699,0.0,0.447914546,0.288275874,37.65642,0.445532723,0.288275874,0.503617731,0.096446448,0.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.069573361,0.075183679,0.085714286,0.057142857,1.9650583591032742,0.0,11.395508667283584,6.101449860410177,4.244932817463588,0.02635833818919229,0.0,0.222047175502174,0.03574690660490619,37.37516360573961,0.2170728844408194,0.03571570761868629,0.3030334444530514,0.009021472161829728,0.0,0.13666394645392627,0.0,0.3270406289793478,0.25967918904681253,1.5503997164004795,0.32457082681109367,0.26124302265335686,1.8257195440840648,0.09268359627466517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4293003506997334,0.0,0.0,0.09064708791898897,0.10010459341740177,0.11888185090309807,0.07096996883999503,13.122363377404328
274,Disqus,_Series_C,14,17,10000000,,210,2,1,0.066666667,0.080952381,0.771428571,0.304761905,110.7809524,0.752380952,0.266666667,0.352380952,0.147619048,0.0,0.268494533,0.363553761,0.975853378,0.802195665,32.35582107,0.97608683,0.709021385,0.526447921,0.355569558,0.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.025953621,0.054189608,0.0,0.1,2.7452301652311912,5.3109182622069975,11.322945970582364,1.133191546698022,0.6973775382363225,0.05778222868930687,0.07249342885062941,0.4625953906105657,0.22093319743540063,43.58266652318884,0.4466902735515831,0.1992376301425609,0.33981488730736764,0.09030872960553131,0.0,0.19971040212933075,0.2725923720132397,0.5445538317612789,0.624244418411037,1.5307120049773335,0.5410918057673592,0.5722885226953381,2.018250376797417,0.3109396970916528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16523094902226254,0.0,0.02861622931612781,0.06654305479957762,0.0,0.14662797948349038,16.11809565095832
